"Duke University","Cellular And Molecular Biology (CMB)","PhD (F19)","Wait listed"," Other","4 Mar 2019","","","","","","O","5 Mar 2019","If you are not planning to go to Duke CMB this fall, let them know. This is my last chance, and I'm still hoping to get in. Thank you!"
"UC San Francisco (UCSF)","Integrative Program In Quantitative Biology (iPQB)","PhD (F19)","Rejected"," E-mail","4 Mar 2019","  3.68","168","170","5.00","","A","4 Mar 2019","Received an email to check the website."
"UC San Francisco (UCSF)","Integrative Program In Quantitative Biology (iPQB)","PhD (F19)","Rejected"," Website","5 Mar 2019","","","","","","U","4 Mar 2019","Don't believe in any PI if they ever say they want you in this program. 
"
"University Of Washington","Biology","PhD (F19)","Rejected"," E-mail","5 Mar 2019","","","","","","I","4 Mar 2019",""
"University Of Pennsylvania","Biology","PhD (F19)","Rejected"," E-mail","5 Mar 2019","","","","","","I","4 Mar 2019",""
"UC San Francisco (UCSF)","Integrated Program In Quantitative Biology (IPQB)","PhD (F19)","Rejected"," E-mail","5 Mar 2019","","","","","","A","4 Mar 2019","Went to interviews. What a giant waste of time and money."
"Tufts University","Biology","PhD (F19)","Rejected"," E-mail","4 Mar 2019","","","","","","U","4 Mar 2019",""
"University Of California, Berkeley","Computational Biology","PhD (F19)","Accepted"," Phone","1 Mar 2019","","","","","","A","4 Mar 2019","Phone call and email from POI notifying me of the decision. Official offer should come soon."
"UC San Francisco (UCSF)","Integrated Program In Quantitative Biology (IPQB)","PhD (F19)","Accepted"," E-mail","4 Mar 2019","","","","","","A","4 Mar 2019","Got an email from POI this morning about the decision. Just got the official offer through an email notifying me of status change of my application."
"UMKC","Cell And Molecular Biology","Masters (F19)","Accepted"," E-mail","1 Mar 2019","  3.80","157","153","4.50","","A","4 Mar 2019","Went for an open house (by invitation) and received my acceptance email a week later."
"Massachusetts Institute Of Technology (MIT)","Computational And Systems Biology (CSB)","PhD (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","A","4 Mar 2019","6-8 spots, ~24 interviewees, ~308 applicants"
"Duke University","Cell And Molecular Biology (CMB)","PhD (F19)","Accepted"," E-mail","4 Mar 2019","","","","","","A","4 Mar 2019","Emailed and was told to check portal. Viewed decision once I logged in"
"University Of New Orleans","Biology","PhD (F19)","Accepted"," E-mail","18 Feb 2019","","","","","","A","4 Mar 2019",""
"Indiana University Bloomington","Biology","PhD (F19)","Rejected"," E-mail","4 Mar 2019","","","","","","A","4 Mar 2019",""
"Georgetown University","Tumor Biology","PhD (F19)","Accepted"," Phone","27 Feb 2019","","","","","","A","4 Mar 2019","We interviewed at the end of February. Coming from undergrad and going straight in ! Super excited!"
"Georgetown University","Tumor Biology","PhD (F19)","Other"," Other","4 Mar 2019","","","","","","I","4 Mar 2019","Has interviews already been conducted for this program? Anyone knows when will they send out notifications?"
"Tri-Institutional Weill Cornell","Computational Biology & Medicine","PhD (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","U","3 Mar 2019",""
"University Of Oregon","Biology (Neuro)","PhD (F19)","Other"," Other","4 Mar 2019","","","","","","O","3 Mar 2019","To the poster below, did you A) have an interview first? or B) reach out to the PIs who contacted you prior to applying? I should have contacted the people I was interested in, but this is my first go-round and didn't know that it might impact my chances. Do you also care to share which PIs you were interested in that contacted you?"
"University Of New Mexico","Biology","PhD (F19)","Accepted"," E-mail","28 Feb 2019","","","","","","A","3 Mar 2019","Accepted by head of selection committee and PI. Full funding for 5 years."
"Weill Cornell","Tri-Institutional Program In Computational Biology And Medicine","PhD (F19)","Accepted"," E-mail","27 Feb 2019","  3.30","167","169","5.00","","I","3 Mar 2019","SO. STOKED. I'm the person who posted in December 2018 about having a Master's degree. The interview was 2/10-2/12 and it basically confirmed that I'd found my dream program. They were super punctual about notifying us too, having said that they'd send out the first round of acceptances before the end of February. From past years, it looks like if you get through to the interview round the chances of receiving an acceptance are very high. 

Fingers crossed for those still waiting to hear back. Good luck to everyone!"
"UC San Francisco (UCSF)","Integrated Program For Quantitative Biology (IPQB) Bioinformatics Track","PhD (F19)","Accepted"," Phone","2 Mar 2019","","","","","","A","3 Mar 2019","Call from POI, official results will be coming out this week."
"Harvard Graduate School Of Arts And Sciences","OEB Organismic And Evolutionary Biology","PhD (F19)","Accepted"," E-mail","1 Mar 2019","","","","","","U","3 Mar 2019","Email from PI, GSAS made the final decisions --  the official letters will be out soon."
"University Of Colorado, Boulder","IQ Biology","Other (F19)","Accepted"," E-mail","27 Feb 2019","  3.88","160","163","4.00","","A","3 Mar 2019","IQ Bio is a PhD certificate program"
"University Of Massachusetts, Amherst","Molecular And Cell Biology","PhD (F19)","Other"," E-mail","26 Feb 2019","","","","","","U","3 Mar 2019","The coordinator said that My application is still under review and they make decisions by April? what does that mean?"
"York University","Biology","Masters (F19)","Accepted"," Website","27 Feb 2019","","","","","","O","2 Mar 2019",""
"University Of California, Berkeley","Computational Biology","PhD (F19)","Accepted"," Phone","2 Mar 2019","","","","","","A","2 Mar 2019","Very kind phone call from one of my interviewers. Really personable interviews and faculty, and well-organized interview weekend. Will be tough decision!"
"University Of Oregon","Biology (Neuroscience)","PhD (F19)","Accepted"," E-mail","2 Mar 2019","  3.10","167","163","6.00","","A","2 Mar 2019","Unofficial notification of offer of admission from several PIs. Official acceptances to come in a few days. I have 3 years undergrad, 3.5 years postbacc, 5 posters, 5 papers (two in review; a third and second author)"
"University Of Connecticut (UConn)","Molecular And Cell Biology","PhD (F19)","Accepted"," E-mail","1 Mar 2019","","","","","","A","2 Mar 2019",""
"University Of California, Los Angeles (UCLA)","Ecology And Evolutionary Biology","PhD (F19)","Other"," Other","2 Mar 2019","","","","","","I","1 Mar 2019","Has anyone heard anything yet? It's already March!"
"University Of Washington","Biology","PhD (F19)","Rejected"," E-mail","1 Mar 2019","  3.60","167","152","5.50","","A","1 Mar 2019",""
"Duke University","Developmental And Stem Cell Biology","PhD (F19)","Accepted"," Phone","1 Mar 2019","","","","","","A","1 Mar 2019",""
"Duke University","Developmental And Stem Cell Biology","PhD (F19)","Accepted"," Phone","1 Mar 2019","","","","","","A","1 Mar 2019",""
"Columbia University","Ecology, Evolution And Conservation Biology","Masters (F19)","Rejected"," Website","1 Mar 2019","","","","","","A","1 Mar 2019",""
"IMPRS For Organismal Biology","Collective Behaviour","PhD (F19)","Rejected"," E-mail","19 Feb 2019","  3.10","161","169","4.00","","I","1 Mar 2019","Germany typically needs a Master's degree. No wonder!"
"Duke University","Cell And Molecular Biology","PhD (F19)","Accepted"," Other","1 Mar 2019","","","","","","A","1 Mar 2019","Emailed that a decision had been made and to check the applicant portal"
"Harvard University","Computational Biology And Quantitative Genetics","Masters (F19)","Accepted"," Website","21 Feb 2019","  3.79","160","169","0.00","","U","1 Mar 2019","Strong LOR"
"Cornell University","Biochemistry, Molecular, And Cell Biology (BMCB)","PhD (F19)","Accepted"," E-mail","28 Feb 2019","","","","","","A","1 Mar 2019",""
"University Of Michigan","MCDB (Molecular, Cellular & Developmental Biology)","PhD (F19)","Accepted"," E-mail","21 Feb 2019","  3.94","162","170","4.00","","I","1 Mar 2019",""
"Harvard School Of Public Health","Computational Biology And Quantitative Genetics","Masters (F19)","Rejected"," E-mail","1 Mar 2019","","","","","","I","28 Feb 2019",""
"SUNY Stony Brook","Molecular Cellular Biology (MCB)","PhD (F19)","Accepted"," E-mail","1 Mar 2019","","","","","","I","28 Feb 2019",""
"University Of Virginia","Biology","PhD (F19)","Accepted"," Website","28 Feb 2019","","","","","","A","28 Feb 2019",""
"Washington University In St. Louis (WashU/WUSTL)","Biochemistry, Biophysics & Structural Biology","PhD (F19)","Rejected"," E-mail","21 Dec 2018","","","","","","U","28 Feb 2019",""
"Oklahoma State University","Integrative Biology / Zoology","Masters (S19)","Accepted"," E-mail","28 Feb 2019","  3.88","157","159","4.50","","A","28 Feb 2019",""
"University Of California, San Diego","Biology","PhD (F19)","Rejected"," E-mail","28 Feb 2019","  3.08","157","154","4.00","730","A","28 Feb 2019","3 ish years of undergrad research with leadership experience, currently at a small biotech company. Disappointed but not surprised."
"UC San Diego","Biology","PhD (F19)","Rejected"," E-mail","28 Feb 2019","","","","","","A","28 Feb 2019",""
"UC Irvine","Cellular And Molecular Biology","PhD (F19)","Accepted"," E-mail","21 Feb 2019","","","","","","A","28 Feb 2019","Interviewed during Feb 8-9 weekend"
"Harvard School Of Public Health","Computational Biology","Masters (F19)","Rejected"," E-mail","28 Feb 2019","  3.55","158","163","5.50","","A","28 Feb 2019",""
"Indiana University Bloomington","Biology","PhD (F19)","Rejected"," E-mail","28 Feb 2019","","","","","","U","28 Feb 2019",""
"UC San Diego","Biology","PhD (F19)","Rejected"," E-mail","28 Feb 2019","","","","","","I","28 Feb 2019",""
"University Of California, San Diego","Biology","PhD (F19)","Rejected"," E-mail","28 Feb 2019","","","","","","","28 Feb 2019",""
"Weill Cornell","Tri-Institutional Computational Biology And Medicine","PhD (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","U","28 Feb 2019",""
"University Of Arizona","Ecology And Evolutionary Biology (EEB)","PhD (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","","28 Feb 2019",""
"University Of Michigan","Chemical Biology","PhD (F19)","Accepted"," Phone","22 Feb 2019","","","","","","A","28 Feb 2019","Received a phone call from one of the professors that I interviewed with. Not terribly surprised, had a great experience during interview weekend."
"Duke University","Computational Biology And Bioinformatics","PhD (F19)","Accepted"," Website","27 Feb 2019","","","","","","A","28 Feb 2019","Received an e-mail to check the portal. Super happy!"
"New York University GSAS (NYU)","Biology","PhD (F19)","Rejected"," Website","27 Feb 2019","","","","","","I","27 Feb 2019",""
"UC San Francisco (UCSF)","Integrative Program In Quantitative Biology","PhD (F19)","Other"," Other","28 Feb 2019","","","","","","O","27 Feb 2019","Anyone heard back from UCSF iPQB?"
"University Of Colorado, Boulder","IQ Biology","PhD (F19)","Accepted"," E-mail","27 Feb 2019","  3.96","163","167","4.00","","A","27 Feb 2019","Funded offer."
"University Of Arizona","Ecology & Evolutionary Biology","PhD (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","","27 Feb 2019",""
"Columbia University","Ecology, Evolution And Conservation Biology","Masters (F19)","Accepted"," Website","27 Feb 2019","  3.86","166","169","4.50","","U","27 Feb 2019","Emailed to check website."
"Columbia University","Nutritional And Metabolic Biology (Molecular Basis Of Health And Disease)","PhD (F19)","Accepted"," Phone","27 Feb 2019","  3.95","166","163","4.50","","A","27 Feb 2019","BS and MS in biochemistry at a top research university. 2 years of research experience. PREP scholar. No publications yet. Older student with nearly a decade of work experience in retail before returning to school."
"Columbia University","Ecology,Evolution And Enviromental Biology","Masters (F19)","Accepted"," Postal Service","26 Feb 2019","  3.90","149","160","3.50","","I","27 Feb 2019","I got e-mail from Columbia GS. I gonna attend E3B.  I must work hard to move forward toward Ph.D.... 

"
"Duke University","Computational Biology And Bioinformatics","PhD (F19)","Accepted"," E-mail","28 Feb 2019","","","","","","","27 Feb 2019",""
"Weill Cornell","Tri-Institutional PhD Program In Computational Biology And Medicine","PhD (F19)","Accepted"," E-mail","28 Feb 2019","","","","","","","27 Feb 2019",""
"Duke University","Computational Biology And Bioinformatics","PhD (F19)","Accepted"," E-mail","27 Feb 2019","  3.70","162","170","0.00","","I","27 Feb 2019",""
"UC San Francisco (UCSF)","Chemistry And Chemical Biology","PhD (F19)","Rejected"," Website","27 Feb 2019","","","","","","","27 Feb 2019","Wasn't holding my breath for it. UCSF research assistant in a neuro systems biology lab."
"Tufts University","Cell, Molecular, And Developmental Biology (CMDB)","PhD (S19)","Other"," E-mail","28 Jan 2019","","","","","","O","27 Feb 2019","Emailed one month ago to ask about application status and was quickly notified that my application was still under review. I was ensured that the interview date was over a month away at the time. I haven't heard from them since."
