"Yale University","Geology And Geophysics","PhD (F14)","Rejected"," E-mail","13 Feb 2014","","","","","","I","13 Feb 2014",""
"Yale University","Geology And Geophysics","PhD (F14)","Rejected"," E-mail","13 Feb 2014","","","","","","A","13 Feb 2014",""
"Yale University","Geology And Geophysics","PhD (F14)","Rejected"," Website","13 Feb 2014","","","","","","I","13 Feb 2014","first rej! cheer up! waiting for good news from other universities..."
"Yale University","Dept. Of Geology & Geophysics","PhD (F14)","Rejected"," Website","12 Feb 2014","  3.72","168","154","3.00","","I","13 Feb 2014","The thing was, they informed me by sending me an email, saying that the decision upon my application has been made and I am supposed to log in to my online application system to check it out. Then I logged in and noticed a line of words as a link which leads to me rej letter... lol"
"University Of Michigan","Geology","PhD (F14)","Interview"," E-mail","13 Feb 2014","","","","","","","13 Feb 2014",""
"University Of Arizona","Geology","PhD (F14)","Rejected"," E-mail","13 Feb 2014","","","","","","","13 Feb 2014",""
"University Of Hawaii, Manoa","Geology And Geophysics","Masters (F14)","Accepted"," E-mail","8 Feb 2014","","","","","","A","8 Feb 2014",""
"University Of Texas Austin","Geology","PhD (F14)","Interview"," E-mail","4 Feb 2014","","","","","","A","5 Feb 2014","Email from POI- official request to follow"
"University Of Maryland","Geology","PhD (F14)","Accepted"," E-mail","4 Feb 2014","  3.35","160","165","4.00","","A","4 Feb 2014","Notification in email telling me to expect an offer of admission in the mail soon."
"University Of Nebraska-Lincoln","Geology","Masters (F14)","Rejected"," Postal Service","3 Feb 2014","","","","","","A","3 Feb 2014",""
"University Of Cincinnati","Geology","Masters (F14)","Accepted"," E-mail","29 Jan 2014","  3.25","161","161","4.00","","A","30 Jan 2014","Email from PI - RA position"
"University Of Hawaii At Manoa","Geology And Geophysics","Masters (F14)","Interview"," E-mail","28 Jan 2014","","","","","","A","28 Jan 2014",""
"UT Austin","Geology","Masters (F14)","Accepted"," E-mail","23 Jan 2014","","","","","","A","28 Jan 2014","Accepted with fellowship support"
"UC Davis","Geology","PhD (F14)","Accepted"," E-mail","25 Jan 2014","","","","","","A","25 Jan 2014","Unoffical from POI, info about funding in offical letter."
"UC Davis","Geology","PhD (F14)","Interview"," Phone","14 Jan 2014","  3.05","161","163","5.50","","A","23 Jan 2014","It was a fairly informal interview with my POI"
"University Of Wisconsin-Madison","Geology","Masters (F14)","Accepted"," E-mail","15 Jan 2014","","","","","","A","19 Jan 2014","No decisions made on funding yet"
"The University Of Wyoming","Geology","PhD (F13)","Rejected"," E-mail","1 May 2013","","","","","","I","1 May 2013",""
"University Of Wyoming","Geology","Masters (F13)","Rejected"," E-mail","30 Apr 2013","  3.00","156","158","4.00","","I","30 Apr 2013",""
"University Of Houston","Geology","Masters (F13)","Rejected"," E-mail","23 Apr 2013","  3.00","156","158","4.00","","I","25 Apr 2013",""
"Michigan Tech University","Geology","Masters (F13)","Accepted"," Website","17 Apr 2013","","","","","","I","17 Apr 2013",""
"Michigan Tech University","Geology","Masters (F13)","Rejected"," Website","17 Apr 2013","","","","","","I","17 Apr 2013","Sigh! Hope for other better news!!"
"SUNY Buffalo","Geology","Masters (F13)","Accepted"," E-mail","16 Apr 2013","","","","","","A","16 Apr 2013","Applied for a MS, was given an email offer for a MA.. Have a MS offer for a different school, all comes down to funding/who I am studying with.  Buffalo WAS my first choice... dang."
"University Of Utah","Geology","Masters (F13)","Rejected"," Website","11 Apr 2013","  3.45","157","155","4.50","","A","11 Apr 2013","Makes my choice a lot easier."
"Rutgers University","Geology","Masters (F13)","Rejected"," Website","5 Apr 2013","","","","","","A","8 Apr 2013",""
"Louisiana State University","Geology","PhD (F13)","Accepted"," E-mail","5 Apr 2013","","","","","","A","5 Apr 2013","Got an offer letter before my official acceptance from the grad school, very confusing. But happy nonetheless :)"
"Colorado School Of Mines","Petroleum Geology","PhD (F13)","Accepted"," E-mail","5 Mar 2013","","","","","","I","5 Apr 2013","I will start my Ph.D study in Colorado School of Mines in the fall of 2013, is there any one available who also chooses CSM?  Please contact me, we can rent an apartment together if possible, my QQ is 499532453"
"University Of Arizona","Geology","PhD (F13)","Rejected"," E-mail","3 Apr 2013","","","","","","O","3 Apr 2013",""
"University Of Texas, Austin","Geology","Masters (F13)","Rejected"," E-mail","2 Apr 2013","","","","","","U","2 Apr 2013",""
"Michigan Tech","Geology","Masters (F13)","Accepted"," Website","2 Apr 2013","","","","","","A","2 Apr 2013",""
"Texas A&M University","Geology","PhD (F13)","Accepted"," Phone","1 Apr 2013","","","","","","A","1 Apr 2013",""
"University Of Kansas","Geology","Masters (F13)","Accepted"," E-mail","18 Feb 2013","","","","","","A","29 Mar 2013","No notice on funding yet."
"Baylor University","Geology","Masters (F13)","Rejected"," E-mail","25 Mar 2013","","","","","","A","29 Mar 2013",""
"Texas A&M","Geology","Masters (F13)","Accepted"," E-mail","20 Mar 2013","","","","","","","26 Mar 2013",""
"Temple University","Geology","Masters (F13)","Accepted"," Website","26 Mar 2013","","","","","","A","26 Mar 2013",""
"CU Boulder","Geology","Masters (F13)","Rejected"," E-mail","21 Mar 2013","","","","","","A","26 Mar 2013",""
"UNC Wilmington","Geology","Masters (F13)","Accepted"," E-mail","15 Mar 2013","","","","","","A","26 Mar 2013",""
"University Of South Florida","Geology","PhD (F13)","Accepted"," E-mail","26 Mar 2013","","","","","","A","26 Mar 2013",""
"University Of Miami, RSMAS","Marine Geology And Geosciences","Masters (F13)","Rejected"," E-mail","25 Mar 2013","","","","","","U","25 Mar 2013","I was told that the university is not able to find a fund to run a project in the subject that I would like to study. My dream, Miami, was fizzled out :/"
"IUPUI","Geology","Masters (F13)","Accepted"," E-mail","18 Mar 2013","  3.50","161","159","4.50","","A","25 Mar 2013","Accepted with funding."
"East Carolina","Geology","Masters (F13)","Accepted"," E-mail","8 Mar 2013","  3.60","157","155","4.00","","A","24 Mar 2013","Fully funded"
"Texas Christian University","Geology","Masters (F13)","Accepted"," E-mail","22 Mar 2013","  3.45","157","155","4.50","","A","24 Mar 2013","Emailed by Department Chair. Also offered a teaching assistantship. So excited. Still waiting to hear from others."
"Texas Christian University","Geology","Masters (F13)","Rejected"," E-mail","22 Mar 2013","","","","","","A","22 Mar 2013",""
"University Of Colorado Boulder","Geology","Masters (F13)","Rejected"," E-mail","21 Mar 2013","","","","","","A","22 Mar 2013",""
"Oklahoma State University","Geology","Masters (F13)","Accepted"," Postal Service","19 Mar 2013","","","","","","A","22 Mar 2013",""
"University Of Colorado Boulder","Geology","Masters (F13)","Rejected"," E-mail","21 Mar 2013","","","","","","A","21 Mar 2013",""
"University Of Colorado Boulder","Geology","Masters (F13)","Rejected"," E-mail","21 Mar 2013","","","","","","","21 Mar 2013",""
"Texas A","Geology","Masters (F13)","Accepted"," E-mail","21 Mar 2013","","","","","","A","21 Mar 2013",""
"University Of Delaware","Geology","Masters (F13)","Rejected"," Website","19 Mar 2013","","","","","","A","19 Mar 2013",""
"Southern Methodist University (SMU)","Geology And Geophysics","Masters (F13)","Accepted"," Postal Service","16 Mar 2013","","","","","","U","18 Mar 2013",""
"University Of Hawaii","Geology And Geophysics","PhD (F13)","Rejected"," Postal Service","15 Mar 2013","","","","","","O","18 Mar 2013",""
"Oklahoma State University","Geology","Masters (F13)","Rejected"," Postal Service","18 Mar 2013","","","","","","A","18 Mar 2013",""
"University Of Colorado","Geology & Geophysics","PhD (F13)","Other"," Other","4 Mar 2013","","","","","","A","13 Mar 2013","To colorado question below: I got an email on January 25th from a PI for a skype interview and set up a visit during that interview."
"Southern Methodist University","Geology","Masters (F13)","Rejected"," Postal Service","12 Mar 2013","","","","","","A","12 Mar 2013",""
"UNC Chapel Hill","Geology","Masters (F13)","Accepted"," E-mail","8 Mar 2013","","","","","","A","9 Mar 2013",""
"Oregon State University","Geology","Masters (F13)","Rejected"," E-mail","7 Mar 2013","  3.45","155","158","4.00","","","8 Mar 2013",""
"Oregon State University","Geology","PhD (F13)","Rejected"," E-mail","8 Mar 2013","  3.30","163","156","4.50","","A","8 Mar 2013",""
"Oregon State","Geology","Masters (F13)","Rejected"," E-mail","7 Mar 2013","","","","","","A","8 Mar 2013",""
"SUNY Buffalo","Geology","Masters (F13)","Accepted"," E-mail","7 Mar 2013","  3.80","167","162","4.00","","A","7 Mar 2013","Also had a phone call with POI on 3/5 to discuss research. Excited!"
"SUNY Buffalo","Geology","Masters (F13)","Accepted"," E-mail","7 Mar 2013","  3.92","600","680","4.50","","A","7 Mar 2013",""
"University Of Hawaii, Manoa","Marine Geology And Geophysics","PhD (F13)","Rejected"," E-mail","6 Mar 2013","  3.30","157","159","0.00","","A","7 Mar 2013","Not official yet. POI let me know the committee would not be accepting me. I don't know if I was just a horrid candidate, or his pull was weak. Oh well."
"University Of Minnesota","Geology","Masters (F13)","Rejected"," Website","6 Mar 2013","","","","","","U","7 Mar 2013",""
"Boston College","Geology, Earth Sciences","Masters (F13)","Wait listed"," Other","6 Mar 2013","","","","","","A","6 Mar 2013","I emailed to see when the applications were to be reviewed and the response was that I had been wait listed until April."
"University Of Minnesota","Geology","Masters (F13)","Rejected"," E-mail","6 Mar 2013","  3.00","156","158","4.00","","I","6 Mar 2013",""
"University Of Hawaii At Manoa","Geology","PhD (F13)","Rejected"," E-mail","4 Mar 2013","  2.75","159","143","2.00","","I","6 Mar 2013","accepted 6 applicants out of 60. Sadly, I was not a strong applicant enough to compete them."
"Oregon State University","Geology","Masters (F13)","Rejected"," E-mail","6 Mar 2013","","","","","","I","6 Mar 2013","unofficial"
"University Of Colorado","Geology","PhD (F13)","Other"," Other","5 Mar 2013","","","","","","","5 Mar 2013","To Colorado acceptance: Congratulations! Do you know when interviews were sent out?"
"University Of Colorado","Geology & Geophysics","PhD (F13)","Accepted"," E-mail","4 Mar 2013","","","","","","A","5 Mar 2013","offer sent via email after visiting earlier this week"
"Oregon State University","Geology & Geophysics","Masters (F13)","Wait listed"," E-mail","4 Mar 2013","  3.30","154","164","4.50","","A","5 Mar 2013","application left open for second round offers"
"California State University Long Beach","Geology","Masters (F13)","Accepted"," E-mail","5 Mar 2013","","","","","","A","5 Mar 2013","Unofficial"
"University Of Oregon","Geology","Masters (F13)","Rejected"," E-mail","5 Mar 2013"," ","154","162","3.50","","I","5 Mar 2013","give me the copy of the decision letter via email."
"University Of Oregon","Geology","Masters (F13)","Rejected"," Postal Service","5 Mar 2013","","","","","","A","5 Mar 2013",""
"The University Of Utah","Geology & Geophysics","Masters (F13)","Rejected"," E-mail","2 Mar 2013","","","","","","I","2 Mar 2013","unofficial reject, the official word will be sent in the end of March.  Sigh!  Hope for others!"
"University Of Alabama","Geology","Masters (F13)","Accepted"," E-mail","26 Feb 2013","","","","","","A","1 Mar 2013",""
"Woods Hole/ MIT Joint Program","Marine Geology And Geophysics","PhD (F13)","Rejected"," E-mail","26 Feb 2013","  3.30","157","159","4.00","","A","27 Feb 2013",""
"MIT/WHOI","Marine Geology And Geophysics","PhD (F13)","Rejected"," E-mail","25 Feb 2013","  3.28","155","167","3.00","","A","25 Feb 2013",""
"New Mexico Institute Of Mining And Technology","Geology, In The Earth And Environmental Sciences Dept","Masters (F13)","Rejected"," Postal Service","22 Feb 2013","","","","","","A","23 Feb 2013","Very brief letter dated 14 February."
"University Of Hawaii At Manoa","Geology","Masters (F13)","Rejected"," E-mail","20 Feb 2013","","","","","","A","23 Feb 2013","Emailed POI who told me I was ""unlikely to be granted admission.""  A top choice, but oh well."
"California Institute Of Technology","Geology","PhD (F13)","Rejected"," E-mail","4 Feb 2013","","","","","","A","23 Feb 2013",""
"Colorado School Of Mines","Geology","Masters (F13)","Accepted"," E-mail","21 Feb 2013","","","","","","A","22 Feb 2013","Unofficial email/letter.  No funding offer in initial notification."
"University Of Maryland, College Park","Geology","PhD (F13)","Accepted"," E-mail","27 Jan 2013","  3.30","157","159","4.00","","A","20 Feb 2013","Good rapport with one of the profs far in advance of applying."
"Colorado School Of Mines","Geology","PhD (F13)","Accepted"," E-mail","13 Feb 2013","","","","","","A","19 Feb 2013",""
"Rutgers University - Newark","Environmental Geology","Masters (F13)","Accepted"," Website","14 Feb 2013","  3.60","159","156","4.50","","A","18 Feb 2013",""
"University Of Utah","Geology & Geophysics","Masters (F13)","Accepted"," E-mail","15 Feb 2013","  3.60","159","158","4.50","","A","17 Feb 2013","Email from POI. T.A. position with $17,000 stipend."
"MIT/WHOI","Marine Geology And Geophysics","PhD (F13)","Accepted"," E-mail","15 Feb 2013","","","","","","A","15 Feb 2013",""
"University Of Texas At Austin","Geology","PhD (F13)","Accepted"," E-mail","15 Feb 2013","","","","","","U","15 Feb 2013","5 years of guaranteed support, super happy"
"UNC Chapel Hill","Geology","Masters (F13)","Interview"," E-mail","14 Feb 2013","","","","","","A","15 Feb 2013",""
"East Carolina University","Geology","Masters (F13)","Accepted"," Postal Service","14 Feb 2013","","","","","","A","15 Feb 2013",""
"University Of Kansas","Geology","Masters (F13)","Accepted"," E-mail","13 Feb 2013","","","","","","A","14 Feb 2013",""
"University Of Miami","Marine Geology And Geophysics, PhD","PhD (F13)","Accepted"," E-mail","8 Feb 2013","","","","","","I","8 Feb 2013",""
"University Of Southern California","Geology","PhD (F13)","Accepted"," E-mail","3 Feb 2013","","","","","","A","3 Feb 2013","Got an email from POI that I was officially accepted!"
"Stanford","Geology","PhD (F13)","Interview"," E-mail","2 Feb 2013","","","","","","A","2 Feb 2013","Phone interview with two different POIs"
"Stanford University","Geology","PhD (F13)","Interview"," E-mail","31 Jan 2013","  3.99","157","164","4.00","","A","1 Feb 2013",""
"UC Davis","Geology","PhD (F13)","Accepted"," E-mail","21 Jan 2013","","","","","","A","21 Jan 2013",""
"UC Davis","Geology","PhD (F13)","Accepted"," E-mail","21 Jan 2013","  3.40","164","162","4.00","","A","21 Jan 2013",""
"UC - Davis","Geology","PhD (F13)","Accepted"," E-mail","19 Jan 2013","  3.99","157","164","4.00","","A","20 Jan 2013","emailed by advisor! also 5,000 NSF grant to move/purchase computer, etc"
"Caltech","Geology","PhD (F13)","Accepted"," E-mail","18 Jan 2013","","","","","","I","19 Jan 2013","Unexpected offer. Three years of research experience. One accepted publications."
"Caltech","Geology","PhD (F13)","Accepted"," E-mail","18 Jan 2013","  3.40","164","162","4.00","","A","18 Jan 2013",""
"University Of Texas - Austin","Geology","PhD (F13)","Accepted"," E-mail","16 Jan 2013","  3.99","157","164","4.00","","A","17 Jan 2013","Fellowship offer, couldn't be happier"
"Texas A&M University","Geology","PhD (F12)","Rejected"," Website","8 May 2012","","","","","","U","8 May 2012","Finally rejected off waiting list"
"Michigan Technological University","Geology","Masters (F12)","Rejected"," E-mail","20 Apr 2012","","","","","","A","20 Apr 2012","Low undergrad GPA"
"Texas A&M","Geology","PhD (F12)","Accepted"," E-mail","17 Apr 2012","","","","","","A","18 Apr 2012","Called the Professor I applied to work with, and he said they want me and are looking for funding. Got the acceptance email and a TA offer later that day!"
"Utah State University","Geology","Masters (F12)","Accepted"," E-mail","26 Mar 2012","  3.65","148","153","4.00","","A","7 Apr 2012",""
"University Of Texas - Austin","Geology","Masters (F12)","Rejected"," E-mail","5 Apr 2012","","","","","","A","5 Apr 2012","Response to inquiry. Decisions made on Tuesday, notices going out next week."
"Southern Illinois University Carbondale","Geology","Masters (F12)","Accepted"," Postal Service","30 Mar 2012","","","","","","A","5 Apr 2012","Funding offers late april/early may, was told that I am near the top of the list for assistantship consideration."
"University Of Cincinnati","Geology","Masters (F12)","Accepted"," E-mail","3 Apr 2012","","","","","","A","3 Apr 2012","Full funding plus Stipend over 9 months"
"Usc","Geology","PhD (F12)","Rejected"," Phone","3 Apr 2012","  3.00","620","550","0.00","","A","3 Apr 2012","Called and found out I'm rejected. They said they had over 120 applicants for 14 spots."
"Univeristy Of Cincinnati","Geology","Masters (F12)","Accepted"," E-mail","2 Apr 2012","","","","","","A","2 Apr 2012","Funding offer to follow"
"University Of Hawaii At Manoa","Geology","Masters (F12)","Rejected"," Postal Service","22 Mar 2012","","","","","","A","1 Apr 2012","The letter said I was rejected from the PhD program and I applied to the Master's. Not sure if this is normal."
"Southern Iliinois University Carbondale","Geology","Masters (F12)","Accepted"," Postal Service","30 Mar 2012","  3.47","135","137","3.50","","A","31 Mar 2012","Assistantships notifications begine late April to May and teachers are taking on students for research in fall."
"University Of California Davis","Geology","PhD (F12)","Rejected"," Website","30 Mar 2012","  3.50","700","800","5.00","","A","31 Mar 2012",""
"TAMU","Geology","PhD (F12)","Wait listed"," E-mail","28 Mar 2012","","","","","","U","28 Mar 2012","Can U PLZ decline the offer if you don't want......"
"Colorado School Of Mines","Geology","Masters (F12)","Rejected"," E-mail","27 Mar 2012","","","","","","A","27 Mar 2012",""
"UC Davis","Geology (Geochem)","PhD (F12)","Other"," E-mail","26 Mar 2012","  3.80","163","156","4.50","","A","26 Mar 2012","Received: ""We are in the process of making a decision on your application for admission. You may review the decision after 8a.m. PST on March 29, 2012, by accessing your UC Davis application on the online admission web site.""  Ugh."
"University Of Toronto","Geology","Masters (F12)","Accepted"," E-mail","23 Mar 2012","","","","","","O","23 Mar 2012","Got accepted to the M.Sc Geology coursework program. Canadian student from a B.Sc Environmental Science. Really happy! Was my first choice and will probably be accepting. :D"
"University Of Texas, Austin","Geology","Masters (F12)","Accepted"," Website","22 Mar 2012","","","","","","I","22 Mar 2012","Congratulations! We're pleased to inform you that you've been admitted to The University of Texas at Austin. 
"
"Louisiana State University, University Of Tennessee-Knoxville","Earth Sciences - Geology","PhD (F12)","Rejected"," E-mail","18 Mar 2012","  3.50","420","800","3.00","","I","18 Mar 2012","""I have some bad news.  Unfortunately, we will not be able to make an offer of admission to you.  It was a very competitive admissions round, with few positions to offer and many applications.  I’m sorry this isn’t the answer you were hoping to receive. We wish you the best in your future endeavors"".
"
"Dartmouth","Geology","PhD (F12)","Rejected"," E-mail","15 Mar 2012","  3.65","158","159","4.00","","A","15 Mar 2012",""
"The University Of Nebraska-Lincoln","Geology & Geophysics","PhD (F12)","Rejected"," E-mail","14 Mar 2012","","","","","","U","14 Mar 2012",""
"Stanford","Geological And Environmental Sciences (Geology)","PhD (F12)","Rejected"," E-mail","9 Mar 2012","","","","","","A","10 Mar 2012",""
"The University Of Montana","Geology","PhD (F12)","Rejected"," Postal Service","10 Mar 2012","  3.65","159","158","4.00","","A","10 Mar 2012",""
"University Of Nevada, Reno","Geology","PhD (F12)","Accepted"," E-mail","7 Mar 2012","","","","","","A","9 Mar 2012",""
"University Of Houston","Geology","Masters (F12)","Accepted"," E-mail","7 Mar 2012","","","","","","I","9 Mar 2012",""
"The University Of Wisconsin--Madison","Department Of Geology","PhD (F12)","Rejected"," E-mail","8 Mar 2012","","","","","","U","8 Mar 2012",""
"University Of Houston","Geology","PhD (F12)","Accepted"," E-mail","7 Mar 2012","","","","","","U","7 Mar 2012","First offer, I am excited!"
"Stanford","Geological And Environmental Sciences (Geology)","PhD (F12)","Accepted"," E-mail","6 Mar 2012","  3.80","163","156","4.50","","A","7 Mar 2012","Notified informally by my prospective adviser! So f*ing excited!!!!!!!!!"
"University Of Washington -- Seattle","Geology","PhD (F12)","Accepted"," E-mail","5 Mar 2012","  3.80","163","156","4.50","","A","5 Mar 2012","Interviewed late Feb. 5 yrs of funding plus stipend!"
"University Of Californa, Los Angeles (UCLA)","Geology","Masters (F12)","Accepted"," E-mail","9 Feb 2012","  3.80","163","156","4.50","","A","5 Mar 2012","2yrs of funding!!!"
"The University Of Wisconsin - Madison","Geology","PhD (F12)","Accepted"," E-mail","24 Feb 2012","  3.80","163","156","4.50","","A","5 Mar 2012","4yrs of funding"
"University Of Arizona","Geology & Geophysics","Masters (S12)","Rejected"," E-mail","16 Feb 2012","","","","","","A","3 Mar 2012","First letter received. Not promising! Still waiting on 6 schools (UT, TAMU, SMU, OU, CSM, Rice)"
"The University Of Minnesota - Twin Cities","Earth Sciences - Geology","PhD (F12)","Rejected"," E-mail","2 Mar 2012","","","","","","I","2 Mar 2012",""
"University Of California - Davis","Geology","Masters (F12)","Accepted"," E-mail","8 Feb 2012","","","","","","A","27 Feb 2012",""
"Oklahoma State University","Geology","Masters (F12)","Accepted"," E-mail","23 Feb 2012","","","","","","A","25 Feb 2012","with funding"
"Michigan State University","Geology","PhD (F12)","Accepted"," E-mail","24 Feb 2012","","","","","","A","25 Feb 2012","with assistantship"
"Massachusetts Institute Of Technology/Woods Hole Oceanographic Institution (MIT/WHOI) Joint Program","Marine Geology And Geophysics","PhD (F12)","Rejected"," E-mail","22 Feb 2012","  3.69","640","800","3.50","810","I","23 Feb 2012",""
"MIT/WHOI","Marine Geology And Geophysics","PhD (F12)","Rejected"," E-mail","22 Feb 2012","","","","","","A","22 Feb 2012","Generic email"
"Yale University","Geology And Geophysics","PhD (F12)","Rejected"," E-mail","15 Feb 2012","","","","","","I","22 Feb 2012",""
"University Of Arizona","Geology&Geophysics","PhD (F12)","Rejected"," E-mail","17 Feb 2012","","","","","","I","18 Feb 2012",""
"University Of Wyoming","Geology & Geophysics","PhD (F12)","Rejected"," Phone","17 Feb 2012","","","","","","U","17 Feb 2012",""
"Kent State University","Department Of Geology","Masters (F12)","Accepted"," Postal Service","14 Jan 2012","","","","","","A","17 Feb 2012","Was notified with a phone call a week prior to receiving the official letter. Accepted conditionally."
"Texas University At Austin","Geology & Geophysics","PhD (F12)","Accepted"," E-mail","17 Feb 2012","  3.42","800","490","3.00","","I","17 Feb 2012",""
"Temple University","Geology","Masters (F12)","Accepted"," Postal Service","14 Feb 2012","","","","","","A","16 Feb 2012",""
"The University Of Cincinnati","Geology & Geophysics","Masters (F12)","Other"," E-mail","15 Feb 2012","","","","","","A","16 Feb 2012","Invited for graduate recruitment weekend"
"Yale Graduate School Of Arts And Sciences","Geology And Geophysics","PhD (F12)","Rejected"," Website","16 Feb 2012","  3.42","800","490","3.00","","I","16 Feb 2012","Interview but failed."
"Yale University","Geology","PhD (F12)","Rejected"," Website","15 Feb 2012","  3.69","640","800","3.50","","I","16 Feb 2012",""
"Yale Graduate School Of Arts And SciencesYale University","Geology","PhD (F12)","Rejected"," E-mail","15 Feb 2012","","","","","","I","15 Feb 2012",""
"Yale Graduate School Of Arts And Sciences","Geology","PhD (F12)","Rejected"," E-mail","15 Feb 2012","","","","","","I","15 Feb 2012","Sigh."
"Yale Graduate School Of Arts And Sciences","Geology And Geophysics","PhD (F12)","Rejected"," Website","15 Feb 2012","","","","","","A","15 Feb 2012",""
"University Of Kansas","Geology","PhD (F12)","Rejected"," E-mail","14 Feb 2012","","","","","","U","14 Feb 2012",""
"California Institute Of Technology (Caltech)","Geology And Geophysics","PhD (F12)","Rejected"," E-mail","14 Feb 2012","","","","","","U","14 Feb 2012",""
"Yale Graduate School Of Arts And Sciences","Geology And Geophysics","PhD (F12)","Accepted"," E-mail","12 Feb 2012","  3.60","160","167","3.50","","I","14 Feb 2012","Shocked!! Bateman fellowship too.."
"Caltech","Geology","PhD (F12)","Rejected"," E-mail","14 Feb 2012","","","","","","I","14 Feb 2012",""
"Yale University","Geology & Geophysics","PhD (F12)","Accepted"," E-mail","13 Feb 2012","","","","","","A","13 Feb 2012",""
"The University Of Texas At Austin","Geology","PhD (F12)","Accepted"," E-mail","6 Feb 2012","  3.94","640","740","4.00","790","A","13 Feb 2012","Also had a short phone interview with faculty prior to acceptance."
"University Of Kansas","Geology","PhD (F12)","Accepted"," Website","6 Feb 2012","","","","","","A","12 Feb 2012","No information on funding yet."
"University Of Kansas","Geology","PhD (F12)","Accepted"," E-mail","6 Feb 2012","","","","","","A","12 Feb 2012",""
"Yale Graduate School Of Arts And Sciences","Geology & Geophysics","PhD (F12)","Interview"," E-mail","2 Feb 2012","  3.42","800","490","3.00","","I","11 Feb 2012","Fail"
"Colorado School Of Mines (CSM)","Geology And Geological Engineering","PhD (F12)","Rejected"," Website","8 Feb 2012","  3.36","560","800","3.50","","I","9 Feb 2012","The faculty in Geology has carefully examined your graduate application. I regret to inform you that they are unable to grant you admissions for the Fall 2012."
"Yale University","Geology And Geophysics","PhD (F12)","Interview"," E-mail","12 Jan 2012","","","","","","A","7 Feb 2012","Open House"
"Yale Graduate School Of Arts And Sciences","Geology & Geophysics","PhD (F12)","Other"," E-mail","12 Jan 2012"," ","166","167","6.00","810","A","26 Jan 2012","Shortlisted (Invited for on-campus open house)"
"Penn State Univ (PSU) University Park","Geology","Masters (F12)","Accepted"," E-mail","24 Jan 2012","  3.76","650","750","4.00","","U","24 Jan 2012",""
"Yale Graduate School Of Arts And Sciences","Geology And Geophysics","PhD (F12)","Interview"," E-mail","15 Jan 2012","  3.60","160","167","3.50","","I","16 Jan 2012","Interview on 18 Jan. Nervous as hell :)"
"University Of Alabama","Geology","PhD (F11)","Accepted"," E-mail","15 Mar 2011","","","","","","I","24 Mar 2011",""
"University Of Maine- Orono","Geology","PhD (F11)","Rejected"," E-mail","11 Mar 2011","","","","","","I","23 Mar 2011","The professor emailed me that, he was not able to secure funding for my acceptance to the program."
"Southern Methodist University (SMU)","Geology","Masters (F11)","Accepted"," Postal Service","24 Feb 2011","  3.50","570","740","4.50","","A","22 Mar 2011","+$18000/yr TA and tuition waiver"
"University Of Arizona","Geology","Masters (F11)","Rejected"," E-mail","18 Feb 2011","  3.50","570","740","4.50","","A","22 Mar 2011",""
"University Of Wyoming","Geology&Geophysics","Masters (F11)","Rejected"," Other","18 Mar 2011","","","","","","","19 Mar 2011","I called Sondra Cawley and she said me that none of the profs accept my application. If there is anybody who doesnt know about his app, you should call her. In addition, next week is spring break, so dont wait for any results from universities."
"Northern Arizona University","Master Of Science In Geology","Masters (F11)","Accepted"," E-mail","10 Mar 2011","","","","","","A","11 Mar 2011",""
"University Og Houston","Geology","Masters (F11)","Accepted"," E-mail","11 Mar 2011","  3.69","370","780","3.50","","I","11 Mar 2011","With no money attached. :("
"University Of Alabama","Geology","Masters (F11)","Rejected"," Other","2 Mar 2011","","","","","","","2 Mar 2011","I sent an email to professor and he said that my application has not been offered... Never mind:D"
"University Of Delaware","Geology","PhD (F11)","Accepted"," E-mail","1 Mar 2011","","","","","","A","2 Mar 2011",""
"University Of Illinois - Urbana Champaign","Dept. Of Geology","PhD (F11)","Accepted"," E-mail","8 Feb 2011","","","","","","I","1 Mar 2011",""
"University Of Texas, Austin (UT Austin)","Geology","PhD (F11)","Other"," Phone","28 Feb 2011","","","","","","I","28 Feb 2011","i called the admissions office to know my status, they said my status is what is written on my application status check. i therefore directed my question to the graduate coordinator of jackson school of geoscience, and i was told that their decision would be in march."
"The University Of Oregon","Geology & Geophysics","PhD (F11)","Other"," Other","28 Feb 2011","","","","","","I","28 Feb 2011","Anybody heard any news from geological sciences department?"
"Yale University","Geology And Geophysics","PhD (F11)","Rejected"," Website","25 Feb 2011","","","","","","U","25 Feb 2011",""
"Yale University","Geology & Geophysics","PhD (F11)","Rejected"," E-mail","25 Feb 2011","","","","","","I","25 Feb 2011",""
"University Of Utah, Salt Lake City","Geology And Geophysics","PhD (F11)","Other"," Phone","25 Feb 2011","","","","","","I","25 Feb 2011","I called Judy Martinez, and she told me she had not received my application from the Graduate Admissions Office. I called her back after 5 minutes, and she told me she had called them that they were still evaluating my application and that it would be sent to the Department next week."
"University Of Arizona, Tuscon","Geology","Masters (F11)","Rejected"," E-mail","24 Feb 2011","","","","","","","24 Feb 2011",""
"URI Graduate School Of Oceanography","Geology","Masters (F11)","Accepted"," E-mail","21 Feb 2011","  3.30","440","650","3.00","","A","21 Feb 2011","Notified via unofficial email from POI.  Full tuition and stipend.  Pumped!"
"SUNY Buffalo","Geology","Masters (F11)","Accepted"," E-mail","15 Feb 2011","  3.30","440","650","3.00","","A","17 Feb 2011","""Official"" E-mail."
"Yale University","Geology And Geophysics","PhD (F11)","Interview"," Phone","17 Feb 2011","","","","","","I","17 Feb 2011","Oh, my god, 4 interviewers.The result will come out next week."
